VENDOR,CW_SKU,VENDOR_SKU,SKU_MATCH_KEY,CONTRACT_COST_RATE,CW_RETAIL_RATE,VENDOR_UNIT_PRICE,CW_UNIT_PRICE,MAPPING_NOTES
Proofpoint,CU-PP-ESS-PRO,PP-ESS-PRO,Professional,2.3388,2.34,2.34,4.22,
Proofpoint,M2M-CU-PP-ESS-PRO,PP-ESS-PRO,Professional,2.3388,,,,
Proofpoint,PP-ESS-PRO,PP-ESS-PRO,Professional,2.3388,,,,
Proofpoint,CU-PP-ESS-PRO-PLUS,PP-ESS-PRO2,Professional +,2.74,2.74,2.74,4.94,
Proofpoint,M2M-CU-PP-ESS-PRO-PLUS,PP-ESS-PRO2,Professional +,2.74,,,,
Proofpoint,PP-ESS-PRO-PLUS,PP-ESS-PRO2,Professional +,2.74,,,,
Proofpoint,SWO-EG-CYBR-SOLP-SAAS-PROFPLUS,PP-ESS-PRO2,Professional +,2.74,,,,
Proofpoint,SwO-3P-CYBR-SOLP-SAAS-PROFPLUS,PP-ESS-PRO2,Professional +,2.74,,2.74,4.94,
Proofpoint,CU-PP-ESS-PSAT-A,PP-ESS-PSAT-A,Security Awareness,0.5495,0.55,0.55,0.9,
Proofpoint,M2M-CU-PP-ESS-PSAT-A,PP-ESS-PSAT-A,Security Awareness,0.5495,,,,
Proofpoint,PP-ESS-PSAT-A,PP-ESS-PSAT-A,Security Awareness,0.5495,,,,
SentinelOne,UNMAPPED,MSSP,CLOUD_FUNNEL,0.3,,,,MSSP invoice alias for Cloud Funnel data export.
SentinelOne,UNMAPPED,PM-CFL-ND-T1-SA,CLOUD_FUNNEL,0.3,,,,"Cloud Funnel Data Export. Invoiced by SentinelOne, no CW SKU."
SentinelOne,CUSERVOTHRFFEPSECPRM,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,,,Fortify Endpoint Premium
SentinelOne,CU_S1_COMPLETE_BYOL,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,,,BYOL underscore
SentinelOne,CWSENTINEL1-COMPLETE,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,,,Legacy CW
SentinelOne,SENTINELONE-COMPLETE,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,1.01,1.01,3.75,SentinelOne Complete 3P
SentinelOne,SwO-3P-CYBR-SOLP-SAAS-S1CMPLET,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,1.01,3.75,SwO 3P
SentinelOne,SwO-IH-CYBR-SIEM-SAAS-EPSECADV,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,,,SwO IH SIEM
SentinelOne,UNMAPPED,S1ES-CMP-EN-T8-SA,COMPLETE,1.01,,,,Complete Tier 2 variant on Jan and Apr invoices; same COMPLETE group.
SentinelOne,UNMAPPED,S1ES-CMP-EN-T2-SA,COMPLETE,1.01,,,,Complete Tier 2 invoice alias observed Jan/Apr; map to COMPLETE canonical group.
SentinelOne,CUSERVOTHER300440PAR,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,Fortify Endpoint parent
SentinelOne,CUSERVOTHER300450PAR,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,Fortify Endpoint parent v2
SentinelOne,CUSERVOTHR300520EPSB,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,Fortify Endpoint
SentinelOne,CWSENTINEL1-CONTROL,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,Legacy CW
SentinelOne,M2MSEROTHR300520EPSB,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,M2M MDR
SentinelOne,SENTINELONE-CONTROL,S1ES-CTL-EN-T9-SA,CONTROL,0.72,0.72,0.72,3.2,SentinelOne Control 3P
SentinelOne,SwO-3P-CYBR-SOLP-SAAS-S1CNTROL,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,0.69,3.2,SwO 3P
SentinelOne,SwO_IH_CYBR_SIEM_SAAS_0520EPSB,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,SwO IH underscore
SentinelOne,UNMAPPED,S1ES-CTL-EN-T9-SA,CONTROL,0.72,,,,Control Tier 2 variant on Jan and Apr invoices; same CONTROL group.
SentinelOne,UNMAPPED,S1ES-CTL-EN-T2-SA,CONTROL,0.72,,,,Control Tier 2 invoice alias observed Jan/Apr; map to CONTROL canonical group.
SentinelOne,UNMAPPED,,CORE,,,,,SentinelOne does not invoice Core as a separate SKU; kept as its own group so it does not silently inflate CONTROL.
SentinelOne,CU-PM-RT180-ND,PM-RT180-ND-T2-SA,DATA_RETENTION_180,0.27,0.27,0.27,2.5,180 day
SentinelOne,CU-PM-RT30-ND,PM-RT30-ND-T2-SA,DATA_RETENTION_30,0.09,0.09,0.09,0.75,30 day
SentinelOne,CU-PM-RT1Y-ND,PM-RT1Y-ND-T2-SA,DATA_RETENTION_365,0.36,0.36,0.36,4.9,365 day
SentinelOne,CU-PM-RT90-ND,PM-RT90-ND-T2-SA,DATA_RETENTION_90,0.18,0.18,0.18,1.5,90 day
SentinelOne,UNMAPPED,PR-AIAST-ND-T1-SA,PURPLE_AI,0.5,,,,SentinelOne Purple AI invoice-backed add-on; no CW rebill SKU.
SentinelOne,UNMAPPED,Purple AI,PURPLE_AI,0.5,,,,SentinelOne Purple AI invoice-backed add-on; no CW rebill SKU.
SentinelOne,SP-RGR-ND,SP-RGR-ND-T2-SA,RANGER,0.38,0.38,0.38,1.2,S1 Ranger
SentinelOne,UNMAPPED,SP-RAD-US-T2-SA,RANGER_AD,0.55,,,,SentinelOne Ranger AD invoice-backed add-on; no CW rebill SKU.
SentinelOne,UNMAPPED,Ranger AD,RANGER_AD,0.55,,,,SentinelOne Ranger AD invoice-backed add-on; no CW rebill SKU.
SentinelOne,UNMAPPED,SP-RGI-ND-T2-SA,RANGER_INSIGHTS,0.75,,,,SentinelOne Ranger Insights invoice-backed add-on; no CW rebill SKU.
SentinelOne,UNMAPPED,Ranger Insights,RANGER_INSIGHTS,0.75,,,,SentinelOne Ranger Insights invoice-backed add-on; no CW rebill SKU.
SentinelOne,SP-RSO-ND-T1-C,SP-FOR-ND-T1-SA,REMOTEOPS,0.6,0.3,0.3,0.6,S1 RemoteOps Forensics (SP-FOR-ND-T1-SA at $0.30) = CW RemoteOps (SP-RSO-ND-T1-C at $0.60 retail). Same product. Reconciles Forensics vendor qty against CW RSO billing.
SentinelOne,SP-RSO-ND-T1-C,SP-RSO-ND-T1-C,REMOTEOPS,0.6,0.3,0.3,0.6,S1 RemoteOps
SentinelOne,UNMAPPED,PM-TI-ND-T2-SA,THREAT_INTELLIGENCE,0.88,,,,"Singularity Threat Intelligence. Invoiced by SentinelOne starting Feb 2026, no CW SKU."
SentinelOne,UNMAPPED,SS-WAT-ND-T2-SA,WATCHTOWER,0.46,,,,SentinelOne WatchTower invoice-backed add-on; no CW rebill SKU.
SentinelOne,UNMAPPED,PM-XIRT14-GB-T2-SA,XDR_INGEST_14,10.08,,,,XDR ingest retention 14-day (GB-metered). First appears Jun 2026; no CW SKU today.
Webroot,3P-SAAS30021010FFDNS,1000063236,DNS,,,,,OpenText Core DNS Protection | CW product=Webroot DNS
Webroot,WSADNSP,1000063236,DNS,,,,,OpenText Core DNS Protection | CW product=Webroot GSM integrated Webroot SecureAnywhere DNS
Webroot,WSADNSP-STAND-ALONE,1000063236,DNS,0.42,0.59,0.42,1.48,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS
Webroot,WSADNSPSTANDAL-00001,1000063236,DNS,0.42,1.35,0.42,1.48,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS - 1-99 EPs
Webroot,WSADNSPSTANDAL-00100,1000063236,DNS,0.42,1.24,0.42,1.36,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS - 100-249 EPs
Webroot,WSADNSPSTANDAL-00250,1000063236,DNS,0.42,1.11,0.42,1.22,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS - 250-499 EPs
Webroot,WSADNSPSTANDAL-00500,1000063236,DNS,0.42,1.0,0.42,1.1,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS - 500-749 EPs
Webroot,WSADNSPSTANDAL-02500,1000063236,DNS,0.42,0.83,0.42,0.91,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS - 2500-4999 EPs
Webroot,WSADNSPSTANDALONEIIT,1000063236,DNS,,,,,OpenText Core DNS Protection | CW product=Webroot SecureAnywhere DNS IIT
Webroot,3P-SAAS30020015PARNT,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Security Webroot Endpoint Protection
Webroot,3P-SAAS3002315EPPRMM,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot Endpoint Protection-(MDR) non-RMM-11-01-2015
Webroot,3PARTYONPREMWRSECBEP,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere BEP
Webroot,3RDPARTYSAASIITBUEPP,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot Internal IT BEP or GSM
Webroot,CMS-EG-CYBR-SOLP-SAAS-MDRDSKTP,1000062533,GSM,0.52,2.1,0.52,2.1,OpenText Core Endpoint Protection | CW product=CMS EVG Webroot Endpoint Protection-(MDR) Desktop
Webroot,CMS-EG-CYBR-SOLP-SAAS-MDRSERVR,1000062533,GSM,0.52,2.1,0.52,2.1,OpenText Core Endpoint Protection | CW product=CMS EVG Webroot Endpoint Protection-(MDR) Server
Webroot,CMS-IH-CYBR-SOLP-SAAS-MDRDSKTP,1000062533,GSM,0.52,2.1,0.52,2.1,OpenText Core Endpoint Protection | CW product=CMS Webroot Endpoint Protection-(MDR) Desktop
Webroot,CMS-IH-CYBR-SOLP-SAAS-MDRSERVR,1000062533,GSM,0.52,2.1,0.52,2.1,OpenText Core Endpoint Protection | CW product=CMS Webroot Endpoint Protection-(MDR) Server
Webroot,CU-WEBROOT-EPP-RMM,1000062533,GSM,0.52,0.63,0.52,1.35,OpenText Core Endpoint Protection | CW product=Webroot Endpoint Protection- for CW RMM
Webroot,CW-RMM-WR-EEP-OVERAG,1000062533,GSM,0.52,1.35,0.52,1.35,OpenText Core Endpoint Protection | CW product=Webroot Endpoint Protection-(MDR)- Overage for CW RMM
Webroot,SEWRSBEP00,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere Business Endpoint
Webroot,SEWRSGSM,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key Channel Distribution
Webroot,SEWRSGSM10,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1-99  EPs
Webroot,SEWRSGSM100,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 100-249  EPs
Webroot,SEWRSGSM1000,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1000-2499  EPs
Webroot,SEWRSGSM10000,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 10000-19999 Eps
Webroot,SEWRSGSM250,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 250-499  EPs
Webroot,SEWRSGSM2500,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 2500-4999  EPs
Webroot,SEWRSGSM500,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 500-749  EPs
Webroot,SEWRSGSM5000,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 5000-9999  EPs
Webroot,SEWRSGSM750,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 750-999  EPs
Webroot,SEWSABEP,1000062533,GSM,,,,,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere Business End Point
Webroot,WRSECGSM10,1000062533,GSM,0.52,1.54,0.52,1.69,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 10-99
Webroot,WRSECGSM100,1000062533,GSM,0.52,1.43,0.52,1.57,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 100-249
Webroot,WRSECGSM1000,1000062533,GSM,0.52,1.09,0.52,1.2,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1000+
Webroot,WRSECGSM250,1000062533,GSM,0.52,1.32,0.52,1.45,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 250-499
Webroot,WRSECGSM500,1000062533,GSM,0.52,1.24,0.52,1.36,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 500-749
Webroot,WRSECGSM750,1000062533,GSM,0.52,1.14,0.52,1.25,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 750-999
Webroot,3P-SAAS30022019FFSAT,1000063234,SAT,1.25,1.25,0.0,1.25,OpenText Core Security Awareness Training | CW product=ConnectWise Webroot SAT-01-01-2015
Webroot,SEWRSSAT10,1000063234,SAT,0.02,0.9,0.02,0.99,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 1-99
Webroot,SEWRSSAT100,1000063234,SAT,0.02,0.75,0.02,0.82,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 100-249
Webroot,SEWRSSAT1000,1000063234,SAT,0.02,0.63,0.02,0.69,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 1000-2499
Webroot,SEWRSSAT250,1000063234,SAT,0.02,0.72,0.02,0.79,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 250-499
Webroot,SEWRSSAT2500,1000063234,SAT,0.02,0.54,0.02,0.6,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 2500-4999
Webroot,SEWRSSAT500,1000063234,SAT,0.02,0.7,0.02,0.77,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 500-749
Webroot,SEWRSSAT750,1000063234,SAT,0.02,0.67,0.02,0.74,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 750-999
Webroot,WSADNSP,DNS,WR_DNS,,,,,Webroot SecureAnywhere DNS Protection
Webroot,WSADNSPSTANDAL-00001,DNS,WR_DNS,1.35,0.42,0.42,1.48,Webroot SecureAnywhere DNS (standalone)
